entidade,cnpj,VL_PL,maior_sacado,top5,top10,top25,n_posicoes,dc_tot,pct_maior_sacado,pct_top5,pct_top10,inconsistente_viii_vs_i
RAIZES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,17498285000135,264450503.64,8321499.34,33630252.16,58003175.52,105854074.61,25,243303208.25,0.03420217678120157,0.138223628047864,0.23839872863657566,False
CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51943508000164,8274713.3,8300000.0,8300000.0,8300000.0,8300000.0,1,8300000.0,1.0,1.0,1.0,False
3R - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,47388724000118,-28327.24,8277671.59,11414510.450000001,11471678.190000001,11471678.190000001,7,3811542.46,2.171737997639937,2.994722102610396,3.0097206866744446,True
KÉRDOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42462558000139,92622987.78,8263550.91,28609761.48,39497396.61,56334642.36000001,25,79192872.05,0.10434715519324318,0.3612668759119717,0.4987493897817285,False
PHD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39769038000169,220380755.93,8252939.39,27507597.8,42948343.690000005,73299933.86999999,25,185084689.67,0.044590070657463475,0.14862168150723412,0.2320469822035281,False
NEO MORIÁ PRECATÓRIOS I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61698214000178,21064098.14,8231625.18,20175054.95,20238951.06,20238951.06,7,20238951.06,0.40672192721829725,0.9968429139528736,1.0,False
LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62800922000130,35483943.78,8207345.77,27403430.900000002,32503693.910000004,33724873.52,13,33724873.52,0.24336179541586014,0.8125584484030409,0.9637899424804129,False
TRÍVIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61385760000159,8813482.14,8158261.46,8158261.46,8158261.46,8158261.46,1,6325758.390000001,1.2896890707834954,1.2896890707834954,1.2896890707834954,True
BEFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54842370000103,14329825.27,8132813.28,10612330.37,10612330.37,10612330.37,3,10612330.37,0.7663550790871205,1.0,1.0,False
AVANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,46098560000121,109390014.88,8128133.17,24044755.980000004,37936050.980000004,62391804.18,25,92601087.88999999,0.08777578487690488,0.2596595410257227,0.4096717635225183,False
DUX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,65794289000103,25285112.49,8123793.14,19984557.92,20444986.02,21368268.52,25,22093868.65,0.36769446169401393,0.9045295885743397,0.9253692209308939,False
WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,33076242000118,443208155.43,8118011.17,32041866.9,58652907.18,118358154.81,25,366518826.61,0.022148960928105595,0.08742215835503217,0.16002699703720957,False
CREDITISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,28702814000197,179682476.82,8110256.42,18667423.099999998,24908766.15,29310730.78999999,25,170388070.31,0.04759873390927189,0.10955827521279472,0.14618843974628964,False
PRANA CAPITAL PRIVATE CREDIT FIDC MULTICARTEIRA FINANCEIRO DE RESPLIMITADA,61386705000183,12385785.06,8109436.28,8109436.28,8109436.28,8109436.28,1,8109436.28,1.0,1.0,1.0,False
NETZER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63964785000132,20570945.68,8060235.82,18407141.87,19083927.79,19083927.79,10,19083927.79,0.422357279313516,0.9645363403463183,1.0,False
CREDIRECOVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61621790000117,19746268.83,8029043.27,12591433.68,15645586.34,20112846.98,25,19161360.63,0.41902260622501525,0.6571262825817397,0.8165175032249263,False
OC SAFIRA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA,63993226000150,30321408.53,8000000.0,20289059.21,23163479.540000003,26930206.250000007,24,32467398.1,0.24640101973554818,0.6249056098523644,0.7134381224099384,False
FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA,18289873000121,8372486.84,7995396.69,7995396.69,7995396.69,7995396.69,1,7995396.69,1.0,1.0,1.0,False
CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,51928470000150,265462187.78,7977381.4,32470836.150000002,54018864.27,91592908.02,25,271236739.87,0.029411138785340983,0.11971400395670152,0.1991576225842063,False
SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,54389836000159,7960617.24,7892906.1,7999941.029999999,8109105.759999999,8291117.279999999,25,7892906.1,1.0,1.0135609024919223,1.0273916422241485,True
ALPHA AETERNUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60531763000190,12555404.68,7872758.16,8712968.92,8712968.92,8712968.92,2,5445605.55,1.4457084869101473,1.6000000073453724,1.6000000073453724,True
KAPA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35265609000177,36546445.97,7855570.84,20916686.400000002,25281467.630000003,27716966.95,25,30286046.68,0.2593792092775048,0.6906377257158742,0.8347562789267946,False
MABC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,57017012000146,1192769.62,7843883.56,8746339.65,8746339.65,8746339.65,2,980894.93,7.996660315085938,8.91669370744938,8.91669370744938,True
EUCATEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA,55984759000148,61819545.89,7788283.93,25008614.36,36726089.96,46372474.230000004,24,46372474.23,0.16795057972044725,0.539298684731837,0.791980384265125,False
G5 MIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,14038410000136,9798564.87,7746130.17,7746130.17,7746130.17,7746130.17,1,7746130.53,0.9999999535251828,0.9999999535251828,0.9999999535251828,False
JP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40753151000135,191042749.24,7705344.46,24595910.52,37344318.22,61235264.17999999,25,141375144.91,0.05450282271968849,0.1739762002412649,0.2641505212516213,False
SP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49007595000104,186388901.69,7703764.39,26020927.919999998,40552986.239999995,60990094.349999994,25,159166795.01000002,0.04840057494099817,0.16348213783135593,0.25478295417993535,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,53030845000196,150394351.63,7688117.88,21275754.810000002,36034261.25,60198261.47,24,126950141.4,0.06056013640643333,0.16759142270636337,0.28384577482636814,False
CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19153705000177,104531085.09,7658305.15,16967574.1,23417394.960000005,32529840.31,25,92583320.91,0.08271797851628825,0.18326815168462293,0.2529331928238348,False
P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,49000456000140,27063863.04,7643853.85,13718687.870000001,15926629.32,18829083.43,25,23367753.37,0.327111200164126,0.5870777413977817,0.681564422040115,False
MB FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISEGMENTOS,19424674000141,69700965.6,7622314.39,30518980.159999996,39788400.989999995,52431681.519999996,25,64177563.800000004,0.11876914514477097,0.47553971127835165,0.6199736891539656,False
M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55569572000188,39740232.18,7586622.98,18436222.88,22826230.089999996,27946952.2,25,37834882.36,0.20051926969966666,0.48728109432398403,0.6033117764925964,False
QUATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,10145630000108,234024477.0,7569290.38,18212772.63,26020042.419999998,34357095.06,24,171870607.61,0.04404063315570424,0.10596793066169574,0.15139320667931394,False
SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,34521809000180,506192257.53,7567017.81,27264187.37,50080411.32,114277718.38,25,447409562.04,0.0169129550461496,0.06093787366923214,0.11193415512099097,False
SQUALO FLAGSHIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,50477529000179,7234928.23,7554745.6,7554745.6,7554745.6,7554745.6,1,7554745.6,1.0,1.0,1.0,False
SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41820379000163,7419185.17,7507000.0,7507000.0,7507000.0,7507000.0,1,7507000.0,1.0,1.0,1.0,False
AIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA - CRÉDITO CORPORATIVO,58545400000162,63122841.36,7490929.33,24208741.23,37942456.31,55032639.64000001,25,62544560.95,0.11976947661345762,0.38706389272367253,0.6066467768529439,False
ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,53601640000113,196723584.04,7473538.91,13712067.629999999,13712067.629999999,13712067.629999999,2,100705087.44,0.07421212870156861,0.13616062483605545,0.13616062483605545,False
VHY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE  RESPONSABILIDADE LIMITADA,17043211000104,8741201.21,7442221.36,7462849.96,7462849.96,7462849.96,2,7442221.36,1.0,1.0027718337042315,1.0027718337042315,False
VOLTZ SUPPLY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52165424000100,53400755.65,7379037.56,21769233.53,33723829.9,44519710.9,25,42454034.99,0.17381239643624272,0.5127718374738165,0.7943610049773504,False
7S FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41096982000144,221623863.24,7369822.41,26048382.970000003,42635279.57,72234952.67999999,25,201241699.07,0.03662174610956986,0.12943829778012023,0.21186105944757366,False
DIRETA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL DE CLASSE  ÚNICA FECHADA,51030944000142,145818010.18,7349119.48,31985747.56,53689575.42999999,92566780.81,25,130398021.87,0.05635913317248545,0.24529319617967912,0.4117361188463862,False
GREENCAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,66247874000156,30033789.47,7344672.83,10036285.46,10036285.46,10036285.46,2,10036285.46,0.7318118699664805,1.0,1.0,False
SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58312065000152,11089655.42,7327869.4,11004668.82,11004668.82,11004668.82,5,11004668.82,0.6658873174522303,1.0,1.0,False
FEGIK FOZ FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39809526000152,78171859.09,7299709.55,27328471.729999997,32460853.499999996,32460853.499999996,8,77769867.38999999,0.09386295483048016,0.35140180441549806,0.4173962819971835,False
NOVA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33289359000180,206058388.08,7293091.92,17213735.27,24736040.389999997,39026258.699999996,25,157595178.20999998,0.046277379821111984,0.10922755039536944,0.15695937319248773,False
RIDOLFINVEST 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,66572273000119,10872098.17,7292127.14,7292127.14,7292127.14,7292127.14,1,7292126.94,1.0000000274268401,1.0000000274268401,1.0000000274268401,False
3G BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,41387466000179,27763941.86,7285549.21,13793986.3,17625942.67,24585079.840000004,25,27263680.6,0.267225446075685,0.5059473261288133,0.6464990156171357,False
MAIS TODOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45121220000101,142202146.92,7240086.73,23329925.270000003,38225484.21,67453936.08000001,24,133944972.8,0.05405269476451751,0.17417544520192701,0.2853819998685311,False
VÊNETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42031145000108,36712626.38,7226564.19,15333980.819999998,15821135.649999999,16784007.169999994,25,35587881.8,0.20306249836988052,0.43087646818024444,0.4445652522651685,False
TECNOMYL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRONEGÓCIO,45963700000110,83990025.47,7209675.71,19139435.86,29619554.35,47781403.07,24,84267753.64,0.08555675686811864,0.2271264514984643,0.3514933420028924,False
FICTOR INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61832072000190,68713211.46,7203012.51,7203012.51,7203012.51,7203012.51,1,7203012.51,1.0,1.0,1.0,False
BANFITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,35580989000134,281569395.14,7177389.84,27662816.3,48802515.27,99526304.31000002,25,277636607.51,0.02585174161423033,0.09963677538093975,0.17577838782748498,False
RIVO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,07383363000100,116288616.65,7174334.38,26055677.040000003,37112410.54,52093758.01000001,25,116047097.64,0.0618226093189865,0.224526744484637,0.31980472837959034,False
VISÃO MULTIMERCADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10545253000102,39969902.71,7171845.81,17499802.88,21720077.060000002,28359813.759999998,25,37937473.059999995,0.18904384587390335,0.4612801398849943,0.5725230308736858,False
NOVA PROSPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,56769153000152,31270435.75,7171815.97,14718591.61,16409651.469999999,19186865.000000007,25,26720100.88,0.26840527295194855,0.5508434147049522,0.6141313441777694,False
AVGA CAPITAL WM XYZ NEXT ERA SPECIAL OPPORTUNITIES FIDC RESPONSABILIDADE LIMITADA,61528551000117,32100079.8,7163616.69,7163616.69,7163616.69,7163616.69,1,7163616.69,1.0,1.0,1.0,False
ÁGATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53314518000166,7120520.84,7148581.72,7148581.72,7148581.72,7148581.72,1,7148581.72,1.0,1.0,1.0,False
B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32287737000123,124114828.62,7131367.9,23550491.69,33407131.259999998,53470188.78999999,24,121177311.38,0.058850685980618433,0.19434736933672345,0.2756880052837495,False
SOUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45207458000154,46565462.43,7130502.71,17267383.66,22029230.22,28795396.959999997,25,34036089.82,0.20949829277421975,0.507325716653077,0.6472315220844014,False
APOLO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,13004286000125,79506941.28,7110124.35,7110124.35,7110124.35,7110124.35,1,7039023.11,1.0101010095987595,1.0101010095987595,1.0101010095987595,False
PONTAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55174856000175,1463537.92,7059436.59,7059436.59,7059436.59,7059436.59,1,1165703.64,6.055944536640548,6.055944536640548,6.055944536640548,True
RIO CLARO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,24069420000192,-31496.6,7014780.72,7014780.72,7014780.72,7014780.72,1,0.01,701478072.0,701478072.0,701478072.0,True
ASA DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,40063188000131,54648251.31,7000000.0,24697596.93,32917496.61,42635012.470000006,24,60042156.58,0.11658475309215817,0.4113376057219562,0.5482397449555434,False
PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51982989000117,7189778.28,7000000.0,7000000.0,7000000.0,7000000.0,1,7000000.0,1.0,1.0,1.0,False
MARANATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54776077000187,15823045.24,6992444.33,13773907.36,13773907.36,13773907.36,4,13773907.36,0.5076587309064057,1.0,1.0,False
SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,11122821000117,83273953.59,6985666.85,23275197.41,33613887.19,51586407.31999999,25,81920644.85,0.08527358229163158,0.284118825634464,0.4103225414246724,False
FP GENIAL 2 RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,23884799000121,13412702.85,6980778.2,6980778.2,6980778.2,6980778.2,1,6980780.2,0.9999997134990728,0.9999997134990728,0.9999997134990728,False
L3R1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,60490269000125,12152926.55,6924739.24,11497086.940000001,12294629.96,12563667.89,25,12147051.01,0.5700757520734244,0.9464920276151867,1.0121493644736081,False
BACCO CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,53314685000107,8852771.16,6920050.35,8958602.07,9077642.82,9077642.82,6,9077642.82,0.7623179813545472,0.9868863809294492,1.0,False
SÃO CARLOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42518113000123,8381408.21,6907992.51,6907992.51,6907992.51,6907992.51,1,6907992.51,1.0,1.0,1.0,False
CONFIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,22175369000178,202437121.53,6901369.69,24350280.43,39216965.199999996,70640617.17,25,180609038.51,0.038211651791822614,0.13482315520245555,0.2171373344519999,False
SAGEL BANK FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,58739374000103,83047786.58,6899718.97,25048006.19,39469760.74,58022304.72,25,82756045.89,0.08337419817243517,0.3026728249352804,0.4769411142777837,False
ATIVOS ESPECIAIS IV B FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59061264000106,75076876.37,6884387.0,23278518.39,33549071.93,34166926.9,13,34166926.9,0.20149271897204193,0.6813173001520368,0.9819165776363692,False
QUATTRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55331747000114,7927538.83,6881087.86,6881087.86,6881087.86,6881087.86,1,6986768.16,0.9848742225904917,0.9848742225904917,0.9848742225904917,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,08930397000122,56323566.24,6848825.23,18535021.54,29493374.28,39821077.190000005,25,51699648.64,0.13247334189232896,0.3585134914371441,0.5704753331182407,False
MONTESEGURO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,66592945000158,15201187.89,6848788.36,7155189.45,7155189.45,7155189.45,2,6798861.01,1.0073434873762774,1.0524100197777098,1.0524100197777098,True
CONLIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,46323053000144,18298126.3,6845722.94,7397281.92,7855800.9399999995,8552502.440000001,24,11874431.86,0.5765095139465477,0.6229588082372474,0.6615727836598997,False
FOUR EVEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41391208000166,37234320.23,6827034.88,8447034.879999999,8447034.879999999,8447034.879999999,2,59793284.88,0.11417728418335393,0.14127062757887401,0.14127062757887401,False
TIVIO ALT CREDITO HIGH YIELD 180 FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58038938000180,145438042.93,6824036.48,15875270.59,15875270.59,15875270.59,3,15875270.59,0.42985323880391263,1.0,1.0,False
MS OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35654917000194,93179677.67,6812903.75,22804580.07,31204160.650000002,39858220.470000006,25,70151611.64,0.09711685292366577,0.32507564027220404,0.44481031754668326,False
ENGENIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,62194613000164,9254177.64,6812213.69,6812213.69,6812213.69,6812213.69,1,6812213.69,1.0,1.0,1.0,False
VINCI ENERGIA SUSTENTÁVEL FIDC - IS RESPONSABILIDADE LIMITADA,28492719000106,479422659.48,6808984.61,99015871.62,212059509.77999997,451994453.5100001,21,451994453.51,0.015064310097445383,0.21906435101378818,0.46916396458680953,False
LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51144449000164,210511168.36,6807683.37,26018358.669999998,45029574.93000001,85337068.47,25,194992932.13,0.03491246218843143,0.13343231667829786,0.23092926722071755,False
KREDITARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23274015000143,89269292.35,6802917.81,17143257.419999998,23006474.500000004,33326892.7,25,79631422.11999999,0.08543006804209012,0.21528257267798245,0.28891201346788165,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAIS LOTES - RESPONSABILIDADE LIMITADA,24814759000176,1597331.54,6794306.87,6794306.87,6794306.87,6794306.87,1,0.0,,,,False
ERETEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62792509000171,33364253.9,6793796.0,30163149.89,33786684.62,33786684.62,7,33350699.5,0.20370775131718002,0.9044233057240674,1.0130727428970416,False
VB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,61263184000177,6811058.49,6793758.55,6816654.8,6829170.399999999,6834823.489999999,13,6834823.49,0.9939918068023144,0.9973417470068419,0.9991728989039333,False
NTZ IMPULSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62122004000108,20987076.22,6775002.24,14321928.05,17911672.740000002,20478357.540000003,21,20463466.39,0.33107793718227424,0.6998779081240498,0.875300029752193,False
AGRO30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,59813000000153,21642138.55,6772987.67,21304468.080000002,21304468.080000002,21304468.080000002,4,21304468.08,0.3179139532874928,1.0000000000000002,1.0000000000000002,False
WELLINGTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26861630000144,9514464.38,6714477.39,6714477.39,6714477.39,6714477.39,1,6714477.39,1.0,1.0,1.0,False
BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,44002535000177,246712950.77,6699143.57,26546704.230000004,42293041.95,74999374.10999998,25,238395305.23999998,0.028100987824637585,0.11135581803204811,0.17740719309645078,False
PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34475959000103,163518121.08,6672469.18,25348266.18,38950948.989999995,65307578.17999999,24,157527029.76,0.0423576143736464,0.16091375695091378,0.24726517759741704,False
LINK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,59699204000105,70713081.2,6628285.54,22953795.77,34785150.66,56198782.56999999,25,71776832.82,0.09234575112309895,0.3197939344518434,0.4846292221785999,False
FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL,08927488000109,0.0,6618574.25,6618574.25,6618574.25,6618574.25,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDI VAREJO BR,13767420000140,159397497.94,6578967.4,12885641.330000002,13357725.290000001,14039759.429999998,25,157808727.38,0.04168950291423357,0.08165354061167769,0.08464503523835465,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS SOLAR KOMPASS ENERGIA,38051251000178,45802597.08,6549562.03,15957543.2,23572251.55,36044009.38,24,44884819.35,0.14591931358636515,0.355522054696651,0.525172026786825,False
FINANZA PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,39863075000131,2490337.59,6528423.06,13710358.599999998,16796192.07,21168945.759999998,25,2485861.97,2.6262210608580165,5.515333822014259,6.7566873272533305,True
CARBON CORP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,46405748000175,859207.15,6522655.03,6522655.03,6522655.03,6522655.03,1,0.0,,,,False
MASSAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,26560778000149,6491660.08,6519563.95,8721393.700000001,10108692.0,10984162.659999998,25,6194693.54,1.0524433384641656,1.4078813816510447,1.6318308459856434,True
PRECATO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,35705695000191,110353430.17,6496478.41,12701824.31,12701825.31,12701825.31,6,16945775.29,0.3833686154113991,0.7495569894341495,0.749557048445908,False
AUGME VINTAGE II FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,58731626000158,43314721.06,6488130.36,22979230.86,32523912.379999995,32568035.39,11,30086553.1,0.2156488428047944,0.7637708043065923,1.0810115825464897,True
DCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32202903000141,176190282.59,6430703.88,15200012.59,22651402.0,32375144.299999997,25,145268029.32999998,0.04426785377112544,0.10463425889443778,0.15592833539817388,False
SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20997814000150,17512502.97,6400000.0,9095862.52,9095862.52,9095862.52,3,7900000.0,0.810126582278481,1.1513750025316456,1.1513750025316456,True
INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48213253000170,13526069.24,6332073.38,13735982.5,13956718.68,13959437.95,13,13684459.07,0.462720035012681,1.003765105345885,1.0198955332181792,False
SÉCULO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62114622000106,16263885.63,6314808.3,14828162.09,14828162.09,14828162.09,5,14828162.09,0.42586588018609933,1.0,1.0,False
MDR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,58159938000139,39256752.13,6301052.8,26497654.44,36981158.800000004,39959580.660000004,18,38879119.61,0.16206778505291364,0.6815394665774429,0.9511830301447509,False
RDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,19425700000156,232999620.24,6296767.79,24275236.810000002,37198990.4,62397139.89,25,225666701.22000003,0.027902954915184183,0.10757119539020663,0.16484040489312202,False
KMRBANK  FUNDO  DE  INVESTIMENTO  EM  DIREITOS  CREDITÓRIOS  RESPONSABILIDADE  LIMITADA,52910525000168,65795088.41,6263742.63,18901590.659999996,25719829.419999994,36827583.970000006,25,65377385.01,0.09580901146538531,0.28911512225686065,0.3934056006685789,False
KIJANI DESENVOLVE SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63637082000108,64290094.55,6254002.02,6254002.02,6254002.02,6254002.02,1,6254002.02,1.0,1.0,1.0,False
SPORTSWISE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE  RESPONSABILIDADE LIMITAD,63866828000147,6414715.85,6200138.77,6200138.77,6200138.77,6200138.77,1,0.0,,,,False
