DENOM_SOCIAL,CNPJ,VL_PL,v_sub,v_tot,indice_subordinacao
KATETO INVESTIMENTO PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52049112000130,144620111.37,,144620111.36585185,
HERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,42462074000190,144496238.29,144496238.2899879,144496238.2899879,1.0
GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53979245000179,144397273.44,73596760.50010273,144397273.44011807,0.5096824804702667
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL IV,56780135000171,144396198.14,24120079.690046355,144396198.1400631,0.16704096091678314
MCPG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61973031000113,143789130.97,143789130.97057,143789130.97057,1.0
EXTRA BALANCE TOP SIERRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,33489701000195,143612699.46,80507148.5300542,143612699.46001458,0.56058516296095
ATLÂNTICO FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,09194841000151,143574277.68,,143574277.6799999,
METROPOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57284265000186,142891879.57,30320582.861123387,142891879.54104042,0.2121924839851723
CONQUISTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56023806000150,142501637.35,142501637.3499957,142501637.3499957,1.0
GHIA SUL 90 FIC DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESP LIMITADA,43105224000170,142499402.84,,142499402.63870686,
ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52351675000189,142447026.28,74193878.85934457,142447025.76085532,0.5208524254055235
MAIS TODOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45121220000101,142202146.92,80319236.3299951,142202146.92032292,0.5648243579261757
BLUE HEALTH FIDC RECEBÍVEIS COMERCIAIS DE RESPONSABILIDADE LIMITADA,63679792000192,142173656.83,27430132.82988603,142173397.65529332,0.19293435538757955
M CRÉDITO FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,50894581000120,142147882.28,,142147882.07841054,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLAIMS,37564538000139,141607154.47,0.0,141607154.42965573,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS II - RESPONSABILIDADE LIMITADA,34218953000142,141183036.28,,141183011.80793497,
CREDIT PARTNERS FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIOS,32274874000123,140936265.13,79094402.92998625,140936265.12997445,0.5612068892065765
SALEM CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40054639000174,140718898.67,,140718898.67215335,
MAUÁ SANEAMENTO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,48946018000107,140422725.77,90755606.68399844,140422725.30857342,0.6463028436783758
CONSIGA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,29242926000175,140418993.12,75090553.88986063,140418993.1151101,0.5347606632409355
DLAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60741672000180,140110397.23,97250382.07013516,140110397.23043516,0.6940982538946807
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AMETISTA II - RESPONSABILIDADE LIMITADA,55633169000170,140063628.33,111655424.67430468,140063542.41465473,0.7971769294807031
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL III FGTS RESPONSABILIDADE LIMITADA,55175561000113,139891954.25,27929123.801922433,139891954.25062418,0.1996478207165929
NINE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49250454000100,139826739.9,139826739.89984965,139826739.89984965,1.0
CONTINENTALBANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,26690689000117,139251677.92,139251677.91998196,139251677.91998196,1.0
TERA YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31611449000110,139167334.51,,139167334.50147784,
REAL INVESTOR CRÉDITO ESTRUTURADO 90 FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46521568000159,138991314.99,,138991314.68041307,
JIF CRÉDITOS II PFN - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,65344431000110,138958808.6,138958808.59899464,138958808.59899464,1.0
SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47758232000177,138493762.81,33441875.700099286,138493762.48958516,0.2414684610984855
GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32155992000112,138251209.18,138251209.17999735,138251209.17999735,1.0
GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54443741000176,138214122.07,79536808.02185237,138214122.06979853,0.575460791059296
ASA FIC FIDC D1 RESPONSABILIDADE LIMITADA,60369537000155,137974246.34,22408215.29856605,137974246.3398226,0.16240868055460084
MENESTYS IV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53942359000144,137824616.9,1922859.5998936829,137824616.89993012,0.013951496061765276
HOD MULTIPLICA 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,27500576000174,137782957.98,0.0,137782958.085419,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXT VAMMO I RESPONSABILIDADE LIMITADA,59400657000199,137276419.21,55981262.730074994,137276419.2098232,0.407799555468512
SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,29236426000120,137273357.35,75327602.38100168,137273357.05311388,0.5487416057862989
IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,10237131000140,136816105.36,136816105.3599999,136816105.3599999,1.0
PCS II BT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS,32388130000130,136771196.65,136771196.64895406,136771196.64895406,1.0
INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26489103000150,136418699.99,,136418699.98995775,
TURBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,59118969000104,135638588.02,,135638588.02218053,
VAREJO PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,62475708000156,135322690.93,27743402.209949143,135322690.9295236,0.2050166311309755
FIDC MDR II HIGH GRADE RECEBÍVEIS DE CREDENCIADORAS RESPONSABILIDADE LIMITADA,61709339000156,135172905.51,17862002.840062328,135172905.50984251,0.1321418872568491
JC 4870 V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP,26471075000144,134108193.24,0.009000000000000001,134108193.21003513,6.710999368923377e-11
"SYNERGIE HRV FIDC DE RESPONSABILIDADE LIMITADA DOS SEGMENTOS COMERCIAL, FINANCEIRO E INDUSTRIAL",56745955000122,134076387.17,0.0,134076387.17017546,0.0
B2CYCLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,44395252000132,133990931.41,0.0,133990931.40671764,0.0
AURORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - RESPONSABILIDADE LIMITADA,44372728000110,133985895.65,133985895.65018046,133985895.65018046,1.0
AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59258058000182,133494864.8,44879568.85985634,133494864.79766041,0.3361894776093506
BW GSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,34736673000126,133467544.5,0.0,133467544.50046681,0.0
MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,09137729000189,133281248.13,32979667.937172882,133281248.1254867,0.2474441708868297
G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TG,59286643000196,132965231.3,53800141.94610883,132965231.29080354,0.404618120269685
SANTA ANA FI EM COTAS DE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,58080296000188,132755533.84,,132755533.84038587,
APPALOOSA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,30659203000155,132683262.73,47818289.13596508,132683262.72332485,0.36039428149786473
ZILI CONSIG CLT - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,64009180000155,132570766.98,54809561.90180734,132570676.93210618,0.41343653943833386
LIFT IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48968438000194,132473587.82,0.0,132473587.81872912,0.0
VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL,19187295000185,132379912.24,92027194.49000008,132379912.24000004,0.6951749168949295
MONTESE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54680998000141,132264798.92,,132264798.97787154,
VOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58829200000131,132188157.49,132188157.48933205,132188157.48933205,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I - SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,17474548000176,132131158.97,14664236.732588712,132131158.97258872,0.11098242720803564
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SETOR PÚBLICO,36335689000152,131989610.83,0.0,131989610.00171986,0.0
ILLASI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62410525000152,131686267.78,131686267.77913113,131686267.77913113,1.0
AMALFI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58142113000101,131424592.4,121911583.96134417,127542311.25008357,0.955852083645413
VINLAND CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47640954000122,131419826.34,,131419826.51255362,
V8 GTO CIC DE CLASSES DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,46339885000159,131399202.4,0.0,131399202.03211442,0.0
VFA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51869340000194,131395453.6,35301322.027815826,131395459.05206251,0.2686647033504291
BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47862139000108,131073482.42,131073482.42002754,131073482.42002754,1.0
G5 SPECIAL F MEZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62191293000199,130847799.55,,130847799.67382737,
EXES SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44173493000137,130846277.76,,130846277.88244969,
PERNAMBUCANAS FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESP LIMITADA,62543465000146,130839674.65,64243058.00996423,130839674.65004417,0.49100594434979006
4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57074997000141,130663330.3,120123848.85955551,130663330.29950671,0.9193386437052188
LINK BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS,29970181000160,130565440.27,130565440.2699726,130565440.2699726,1.0
VINCI CRÉDITO ESTRUTURADO SELEÇÃO FIC DE FIDC - RESP LIMITADA,22282621000148,130153883.55,0.0,130153883.65819101,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA,57213492000110,129460738.27,43239207.879972,129460738.2698886,0.3339947574671684
SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49573227000115,129302893.22,,129302893.22090682,
GARSON  CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54233539000110,129019307.56,30244025.28996366,129019307.55986804,0.23441472336169306
VETTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,60512081000130,128962157.8,,128962157.79997732,
PENÍNSULA AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53872780000126,128931729.09,0.0,128931729.08999999,0.0
MT SOLIS EXT CAPITAL FIC FIDC RESPONSABILIDADE LIMITADA,47117622000168,128796302.02,40939206.4200306,128796302.02018568,0.3178601076109652
DB DRILLING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,55331248000127,128735586.42,128735586.41999173,128735586.41999173,1.0
SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47117685000114,128515890.89,39069950.39996635,128515890.88993916,0.30400871152522146
DIRETTO FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63672540000131,128170437.56,5405137.3399773585,128170437.56047115,0.04217148230790115
CONTEA CAPITAL GENOVA D45 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CRED,47444058000198,128103305.79,,128103305.79209653,
BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34475989000101,128060042.03,122568235.92984228,128060042.0298483,0.9571153810903327
AFL INVEST FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESP LIMITADA,45019040000113,127839848.73,127012084.85988072,127839848.72987747,0.9935249933551955
BARU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40226200000181,127782170.86,56954746.19988176,127782170.85279593,0.4457174723185223
MAZA ELEPHAS MAX FIC DE FIDC RESPONSABILIDADE LIMITADA,54038087000115,127774371.01,127774371.01387072,127774371.01387072,1.0
G5 SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,26648770000139,127761153.77,127761153.76988494,127761153.76988494,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TETRA DE RESPONSABILIDADE LIMITADA,39774081000112,127673715.15,94853311.41002063,127673715.15004934,0.7429353120847442
TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55653447000151,127588359.89,,127588359.89061418,
GUARDIAN MULTI CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,50115378000109,127554295.01,20437967.55696096,127554295.01000153,0.16022955209276504
SUSTINERI GERMINARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,50589310000161,127486551.17,0.0,127486551.17001063,0.0
CRONOS LEGAL CLAIMS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS  RESP LIMITADA,64019393000168,126622180.75,28624358.730092358,126622180.75040793,0.22606117317245888
LOGICAL ADVANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54349764000116,126515044.42,,126515044.42052834,
SG IV LOCAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14138802000177,126152310.26,0.0106164139,126152310.26062135,8.41555250004322e-11
EUGÊNIA FIDC SEGMENTO  INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,63588528000143,126019808.83,126019808.82959999,126019808.82959999,1.0
FBRAS 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,52351153000187,125850899.92,75553981.17571864,125850899.91022778,0.6003451801267449
QI CRÉDITO PRIVADO PLUS FI EM COTAS DE FI EM EM DIREITOS CREDITÓRIOS,45653388000168,125761661.07,,125761661.15778139,
PETROBRAS BIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS DE RESPONSABILIDADE LIMITADA,58532245000140,125683195.36,61355184.24,98513565.219,0.6228094994187321
AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,17198676000134,125576738.21,,125576738.21000049,
SPECIALE CRÉDITO PLUS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,30329393000142,125505496.97,,125505497.10865755,
ALGARVE LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,48053686000105,125257090.88,0.0,125257090.87998101,0.0
NEXA FORTIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63396234000110,125248171.14,125248171.14017403,125248171.14017403,1.0
BDR KYIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,49920326000126,125189703.95,,125189703.95006715,
LRS GCB FIDC RESPONSABILIDADE LIMITADA,66226268000154,124851107.98,7129579.450009965,124851107.98032893,0.05710465501942742
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TELCO EQUITY RESPONSABILIDADE  LIMITADA,62125959000100,124497491.66,56353905.332504734,124497480.65508643,0.45265096960982043
CHIMERA ALTERNATIVE ASSETS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53908929000180,124211665.13,42328698.498758174,124211652.90952149,0.3407788038179585
B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32287737000123,124114828.62,43622575.59987185,124114828.62004453,0.35146949067153455
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SPECIAL SITUATIONS,36335649000100,123951361.74,0.0,123951360.99374679,0.0
MONT BLANC FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61942290000187,123896175.55,,123896175.55034152,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI II - RESPONSABILIDADE LIMITADA,43237790000136,123560153.31,45292337.21000023,123560153.31005144,0.3665610311792626
VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,31771948000174,123279479.66,116621898.45979676,123279479.65979676,0.945996030982834
UJAY FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO 60 RESP LIMITADA,43508144000166,123229655.47,,123229655.37262045,
GUARDIAN MULTI CONSIGNADO XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,57624136000190,123131064.3,5446826.090010895,123131064.29997344,0.04423600267712516
OCCAM PORTFOLIO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,59560195000177,123109892.55,123109892.54688375,123109892.54688375,1.0
ORRAM 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51364521000169,122833214.12,122833214.12009783,122833214.12009783,1.0
ACCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL RESPONSABILIDADE LIMITADA,20905778000157,122797304.2,121883388.78559572,122797303.97559556,0.9925575304960972
FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48965359000120,122621531.87,75604616.70891942,122621530.43533711,0.6165688557344221
M MHX FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,51815891000175,122583402.92,,122583403.05366431,
FEEDER QUALI II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS,59497402000196,122582253.27,,122582253.26819538,
XPJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33475501000183,122579783.81,122579783.31277406,122579783.31277406,1.0
ARTESANAL CDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,47466676000139,122026057.91,62388579.59470382,122026057.490816,0.5112725992921582
TRAÇADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,41755684000119,121832899.05,111144920.01005496,121832844.18005785,0.9122738680038766
ASSET BANK - II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,33490076000100,121694729.51,77275119.43006182,121694729.50998023,0.6349915049009945
LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34218918000123,121441290.33,62885747.88984752,121441290.32969229,0.5178283903203226
FIDC MULTISEGMENTOS NPL IPANEMA X RESP LIMITADA,59309090000140,121289604.82,0.0,121289604.8199221,0.0
BERGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,26756123000140,121231134.25,121231134.21562806,121231134.21562806,1.0
VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA,57407013000105,121119256.67,25189483.159923278,121119256.67015994,0.20797257060882535
GREEN LIFE ESG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS,37036039000179,120767476.17,120767476.160993,120767476.160993,1.0
EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34218936000105,120616801.56,55217859.70058084,120616816.46754356,0.45779569812671406
GUARDIAN MULTI CONSIGNADO XV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63615626000122,120599988.93,26728752.25004518,120599988.93029779,0.22163146520264926
BBA FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40698790000145,120466205.26,0.0,120466205.25955321,0.0
MÖBIUS TOTAL RETURN 1 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47410102000149,120006878.15,120006878.15002523,120006878.15002523,1.0
BYRON 61 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAO PADRONIZADOS,46744586000108,119989669.2,117019057.16152108,119989669.16152108,0.9752427686420138
DBS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,20093934000122,119630503.72,0.007688905049584499,119630503.73435435,6.42721112890915e-11
TRIPOLI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41287621000185,119578575.54,113062678.5764007,119578568.67121206,0.9455095493513794
TOPCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43181488000103,119403421.23,65282715.21001471,119403421.23000795,0.5467407427485682
ZONDA - VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP,26405908000179,119287550.34,,119287550.34008855,
SPECIAL SITUATIONS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57400405000134,119207181.41,0.0,119207425.54810975,0.0
SALEM II CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40054854000175,119203414.04,,119203414.04194875,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RIOJA,29284754000100,119069945.18,0.0,119069945.18147299,0.0
VCE 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,46323013000100,118948467.24,118948467.23986235,118948467.23986235,1.0
BIO-STARS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADO,46230862000101,118101092.88,118101092.8797044,118101092.8797044,1.0
ÁSTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,35689357000103,118089087.76,106575507.09018622,118089087.75782225,0.9025008924512302
MERCANTIL FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS CLASSE UNICA FECHADA,24282003000123,118055201.39,118055201.38730183,118055201.38730183,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CERES,20764347000118,117966390.98,0.0,117966390.97999923,0.0
HB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,59682007000183,117538310.95,117538310.95042846,117538310.95042846,1.0
BANDEIRANTES FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESP LIMITADA,63985990000184,117406807.15,35585358.24987104,117406809.6700261,0.30309449979847264
LUMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,52808215000137,117104978.58,0.0,117104978.57950757,0.0
SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,39663988000104,117103997.53,37249597.100359954,117103997.52979454,0.318089884940799
