DT_COMPTC,CNPJ,DENOM_SOCIAL,TP_FUNDO_CLASSE,VL_PL,ADMIN,n_sacados_reportados,n_valores_negativos,top1,top5,top10,top25,dc_com_risco,dc_sem_risco,dc_total,denominador_indisponivel,top1_sobre_dc,top5_sobre_dc,top10_sobre_dc,top25_sobre_dc,hhi_parcial_piso,inconsistencia_viii_vs_i
2026-06-30,66014791000117,FIDC GOLGOTA FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classe,20425367.91,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,25,0.0,90376.73,376713.29000000004,676948.92,1363897.1099999996,9221572.93,0.0,9221572.93,False,0.00980057639689458,0.04085130517966853,0.07340926815182712,0.1479028708391942,0.0009243881091418565,False
2026-06-30,65463011000153,AV1 CONSIG FUNDO DE DIREITO CREDITORIO DE RESPONSABILIDADE LIMITADA,Classe,6179101.06,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,25,0.0,90309.28,351156.89999999997,591113.52,1215168.2600000002,6084044.16,0.0,6084044.16,False,0.01484362664455085,0.05771767770995271,0.09715799301496195,0.1997303484398115,0.0017100752111989367,False
2026-06-30,57823707000115,ICRED INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classe,192256772.17,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,25,0.0,89332.86,380368.19,681030.2799999999,1472758.0800000003,192378705.95,0.0,192378705.95,False,0.000464359397568762,0.001977184471231755,0.0035400502183282304,0.0076555150567588085,2.409445112055986e-06,False
2026-06-30,45963673000185,K-FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA CRÉDITO PESSOAL,Classe,62757211.36,BANCO GENIAL S.A.,24,0.0,88810.08,383192.13999999996,664546.1399999999,1222046.5,58427047.45,0.0,58427047.45,False,0.0015200165655469896,0.006558471747659738,0.011373946981810046,0.020915766812378948,1.99258862564641e-05,False
2026-06-30,52596071000100,CONSIGNADO PLGN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classe,302242413.12,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,25,0.0,88476.38,231681.80000000002,371323.62000000005,715832.9299999998,0.0,291468742.56,291468742.56,False,0.00030355357910046493,0.0007948770010983507,0.0012739740691870643,0.002455950932208941,2.925854813839503e-07,False
2026-06-30,54287342000163,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PIX CARD CONSIG,Classe,19773110.14,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,25,0.0,88338.36,396075.33,707802.79,1515596.41,14067250.29,71182.41,14138432.7,False,0.006248101318896543,0.028014090274659655,0.05006232338609923,0.10719691794409433,0.00047406739980097325,False
2026-06-30,55768379000176,FGTS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,186681156.87,BANCO DAYCOVAL S.A.,24,0.0,88205.38,367032.52,560137.05,937059.1500000001,183235927.69,0.0,183235927.69,False,0.0004813760113094555,0.0020030597963350753,0.0030569171508092255,0.005113948786208152,1.357711586835843e-06,False
2026-06-30,64655872000170,CONECTEPAG ELETROBIDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Classe,18987136.39,BANCO DAYCOVAL S.A.,24,0.0,87876.9,401492.39999999997,783255.2799999999,1664008.9899999995,18234054.99,0.0,18234054.99,False,0.0048193832939625245,0.022018821387792688,0.042955627830976506,0.09125830710242909,0.00035316236411266853,False
2026-06-30,53109903000171,UP.P II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classe,146633199.97,BANCO DAYCOVAL S.A.,24,0.0,86412.95,288410.6,487386.76,920483.2399999999,146102736.78,0.0,146102736.78,False,0.0005914533286951341,0.0019740259926430107,0.0033359180720474936,0.00630024639022371,1.8369542266077395e-06,False
2026-06-30,55102194000128,NEW ERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,754024.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,25,0.0,85689.72,256026.93999999997,405124.86,686036.98,547406.61,286560.53,833967.14,False,0.10274951600611026,0.306998834510434,0.4857803630008731,0.8226187185264877,0.03565769378600465,False
2026-06-30,64414126000195,ATLAS HUB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classe,6766622.72,BANCO DAYCOVAL S.A.,24,0.0,84571.17,314977.22000000003,512102.22000000003,908849.81,6115835.56,0.0,6115835.56,False,0.013828228239674908,0.051501911212275965,0.08373381118180359,0.14860599195050955,0.0010632402070997068,False
2026-06-30,64145940000151,AZURE CONSIGNADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classe,10057435.9,BANCO DAYCOVAL S.A.,24,0.0,84552.11,382245.85,706358.88,1470586.3999999997,9306842.38,0.0,9306842.38,False,0.009084940578954986,0.041071486374522646,0.07589672749996652,0.15801131468179003,0.001064125547574025,False
2026-06-30,63802702000109,ATLAS HUB I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classe,24677848.17,BANCO DAYCOVAL S.A.,24,0.0,84378.77,321857.66,590731.48,1224774.65,22534669.28,0.0,22534669.28,False,0.0037443979741423566,0.01428277717328896,0.026214339898224588,0.05435068226570396,0.0001272375417443769,False
