CNPJ,DENOM_SOCIAL,serie,esperado,realizado,gap,VL_PL
52324264000102,ROOT ANGELIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,24645734.74
52325895000138,LCPF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,1.37,1.37,83704329.17
52325895000138,LCPF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-59.1,-59.1,83704329.17
52327088000154,DUBROVNIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,0.0,0.0,2046668.23
52327088000154,DUBROVNIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,2046668.23
52327260000170,IFOOD I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADA,Subclasse Senior Série 1,0.0,0.09,0.09,1389238751.96
52327260000170,IFOOD I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADA,Subclasse Subordinada Subordinada 1 |,0.0,18.13,18.13,1389238751.96
52327272000102,MEDSYSTEMS B24 FIDC SEGMENTO RECEBIVEIS COMECIAIS DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,-3.62,-3.62,32688422.29
52327272000102,MEDSYSTEMS B24 FIDC SEGMENTO RECEBIVEIS COMECIAIS DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,32688422.29
52337930000139,SOLIS BELLATRIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,1.34,1.34,28876433.7
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.49,1.49,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,1.49,1.49,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,1.49,1.49,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.73,1.73,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.77,1.77,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,1.73,1.73,0.0,86060327.05
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,9.43,9.43,0.0,86060327.05
52341847000133,GUARDIAN MULTI CONSIGNADO III FIDC RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.53,1.53,0.0,331524918.49
52341847000133,GUARDIAN MULTI CONSIGNADO III FIDC RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.73,1.73,0.0,331524918.49
52341847000133,GUARDIAN MULTI CONSIGNADO III FIDC RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,11.42,11.42,0.0,331524918.49
52343885000125,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Senior Série 1,1.29,1.29,0.0,38721124.41
52343885000125,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Subordinada Subordinada 1 |,-0.11,-0.11,0.0,38721124.41
52348286000102,EXP RF CONSERVADOR FEEDER - FIDC,Subclasse Senior Subclasse 1,0.0,0.0,0.0,0.0
52348734000160,VINCI PORTFOLIO CREDITO III FIC DE FIDC DE RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,113891299.42
52348734000160,VINCI PORTFOLIO CREDITO III FIC DE FIDC DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.45,1.45,113891299.42
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 1,1.45,1.45,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 2,1.45,1.45,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 3,1.45,1.45,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 4,0.0,0.0,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Senior Série 5,1.45,1.45,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.49,1.49,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.47,1.47,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,1.47,1.47,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,1.45,1.45,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Mezanino 5 | Série 1,0.0,0.0,0.0,32056000.92
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,Subclasse Subordinada Subordinada 1 |,-3.83,-3.83,0.0,32056000.92
52351153000187,FBRAS 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.06,0.06,125850899.92
52351153000187,FBRAS 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.57,1.57,125850899.92
52351675000189,ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.47,1.47,0.0,142447026.28
52351675000189,ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,0.0,0.0,142447026.28
52351675000189,ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,1.33,1.33,0.0,142447026.28
52351675000189,ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-23.47,-23.47,142447026.28
52352829000157,LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO,Subclasse Senior Subclasse 1,0.0,22.19,22.19,4559656.69
52352829000157,LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO,Subclasse Subordinada  |,0.0,0.0,0.0,4559656.69
52354707000108,IZI CASH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,1.53,1.53,30802241.89
52354707000108,IZI CASH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-4.57,-4.57,30802241.89
52356126000105,ENCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.11,-1.45,-2.56,36610701.32
52356145000123,TX CAPITAL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Senior,0.0,0.0,0.0,23088059.7
52356145000123,TX CAPITAL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Subclasse Subordinada Subordinada 1 |,0.0,1.88,1.88,23088059.7
52362629000185,3T - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Senior,0.0,0.0,0.0,21472860.17
52362629000185,3T - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Subordinada Subordinada 1 |,0.0,1.85,1.85,21472860.17
52363837000107,FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL,Subclasse Senior Subclasse 1,0.0,1.49,1.49,8994320.41
52363837000107,FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL,Subclasse Subordinada  |,0.0,0.0,0.0,8994320.41
52363951000129,ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Senior Série 1,1.84,1.84,0.0,484118379.9
52363951000129,ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Subordinada Subordinada 1 |,0.0,4.17,4.17,484118379.9
52364436000163,VBINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.12,0.07,-1.05,14918943.35
52364436000163,VBINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,14918943.35
52430088000185,GUARDIAN MULTI CONSIGNADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,3161189.65
52430088000185,GUARDIAN MULTI CONSIGNADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.62,0.62,3161189.65
52498421000198,SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.45,1.45,0.0,304498232.36
52498421000198,SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.67,3.67,304498232.36
52498585000115,SALENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,241072740.86
52498585000115,SALENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,2.62,2.62,241072740.86
52511329000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA,Subclasse Senior Série 1,1.45,1.45,0.0,103048400.38
52511329000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.69,1.69,0.0,103048400.38
52511329000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA,Subclasse Subordinada Subordinada 1 |,3.22,3.22,0.0,103048400.38
52511370000197,ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,36803379.85
52511370000197,ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.03,0.03,36803379.85
52511479000124,ALGARVE BETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,52686355.03
52511479000124,ALGARVE BETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,52686355.03
52519160000145,MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,49121825.54
52519160000145,MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.78,1.78,49121825.54
52531368000180,VALENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,11053707.58
52531368000180,VALENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.76,0.76,0.0,11053707.58
52532399000155,VERGINIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,32036260.86
52532399000155,VERGINIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.24,1.24,0.0,32036260.86
52549758000187,BOAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,110927390.02
52549758000187,BOAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,2.15,2.15,0.0,110927390.02
52554072000184,ST1 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,454716263.57
52554072000184,ST1 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.11,1.11,454716263.57
52554183000190,STT1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,19576746.19
52554183000190,STT1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.29,1.29,19576746.19
52588379000104,RADIX OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,-5.43,-5.43,155699594.34
52596071000100,CONSIGNADO PLGN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,-2.88,-2.88,302242413.12
52596071000100,CONSIGNADO PLGN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-2.65,-2.65,302242413.12
52607408000120,ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,8464769.52
52607408000120,ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-2.23,-2.23,8464769.52
52609463000159,STARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,-0.01,-0.01,98898451.15
52609463000159,STARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,98898451.15
52609670000103,IRÍDIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,0.0,0.0,375248099.18
52609670000103,IRÍDIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,375248099.18
52610624000124,AETOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.39,1.39,0.0,7350884666.57
52610624000124,AETOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 2,1.33,1.33,0.0,7350884666.57
52610624000124,AETOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 3,1.31,1.31,0.0,7350884666.57
52610624000124,AETOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,2.32,2.32,0.0,7350884666.57
52611664000190,QI JS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,Subclasse Senior Subclasse 1,1.79,1.79,0.0,37858914.55
52649689000183,CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,46180681.57
52649689000183,CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.85,0.85,0.0,46180681.57
52649689000183,CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 2 |,0.88,0.88,0.0,46180681.57
52651831000127,HYUNDAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.12,1.27,0.1499999999999999,2187326043.42
52651831000127,HYUNDAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,2187326043.42
52653470000158,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ST,Subclasse Senior Subclasse 1,0.0,-0.14,-0.14,645139954.3
52667588000135,GRUPO CASAS BAHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,-6.67,-6.67,164893557.73
52667588000135,GRUPO CASAS BAHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,43.99,43.99,164893557.73
52680835000133,ATVOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,1.43,1.43,0.0,51962049.66
52680896000109,KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,-0.14,-0.14,0.0,38720544.65
52683660000118,PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,0.0,0.0,176261435.53
52683660000118,PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,176261435.53
52714676000140,PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,1021260.7
52714676000140,PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-92.08,-92.08,1021260.7
52719781000172,ST 3001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,2.42,2.42,0.0,59012329.7
52720932000102,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLIENTES BRF II,Subclasse Senior Série 1,1.22,1.22,0.0,973969605.99
52720932000102,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLIENTES BRF II,Subclasse Subordinada Mezanino 1 | Série 1,1.35,1.35,0.0,973969605.99
52720932000102,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLIENTES BRF II,Subclasse Subordinada Mezanino 1 | Série 2,1.59,1.59,0.0,973969605.99
52720932000102,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLIENTES BRF II,Subclasse Subordinada Subordinada 1 |,0.0,21.37,21.37,973969605.99
52740729000106,RADIX OPPORTUNITIES V FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,1.81,1.81,18485021.92
52746497000195,SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,-8.36,-8.36,105853957.98
52746497000195,SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,1.61,1.61,105853957.98
52746497000195,SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.07,3.07,105853957.98
52756013000199,NM VOLPI MORTGAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,650997738.88
52756013000199,NM VOLPI MORTGAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.98,1.98,650997738.88
52766910000183,BELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,60156745.38
52766910000183,BELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,2.11,2.11,0.0,60156745.38
52768886000111,GRUMARI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,0.0,0.0,4100336.67
52768886000111,GRUMARI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.6,0.6,4100336.67
52804600000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEN GROWTH SILOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,4.73,4.73,0.0,83105973.46
52804600000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEN GROWTH SILOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,83105973.46
52804600000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEN GROWTH SILOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,83105973.46
52808215000137,LUMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,1.12,-2.4,-3.52,117104978.58
52808215000137,LUMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,117104978.58
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Senior Série 1,1.45,1.45,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Senior Série 2,1.45,1.45,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Senior Série 3,1.45,1.45,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Senior Série 4,1.37,1.37,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Senior Série 5,1.33,1.33,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Mezanino 1 | Série 1,1.61,1.61,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Mezanino 1 | Série 2,1.61,1.61,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Mezanino 1 | Série 3,1.61,1.61,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Mezanino 1 | Série 4,1.57,1.57,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Mezanino 1 | Série 5,1.53,1.53,0.0,576453917.4
52810196000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA,Subclasse Subordinada Subordinada 1 |,31.65,31.65,0.0,576453917.4
52842504000152,REAG SPORTAINMENT CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Senior Subclasse 1,0.0,-2.28,-2.28,-72347.79
52842504000152,REAG SPORTAINMENT CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Subordinada  |,0.0,0.0,0.0,-72347.79
