CNPJ,DENOM_SOCIAL,VL_PL,ADMIN,classificacao,score_risco,materialidade_max_rs,materialidade_soma_rs,forca_evidencia,obs_disparados,der_disparados,cobertura_dados_pct,n_avaliaveis,n_disparos,n_disparos_persistentes,n_criticos,n_altos,persistencia_media_meses,atualidade,peso_disponivel,peso_disparado
52200745000106,AKIREDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31574360.53,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,136.0,0.0
52203362000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARAGUAÇU II,17776199.28,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,103.0,0.0
52203566000114,FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARAGUAÇU I,14586872.49,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
52258509000132,MEDAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA,23593228.94,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
52258634000142,CASHEW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32885967.29,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
52258922000105,BRAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39937201.22,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,130.0,0.0
52259737000127,ISIDORO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10811809.94,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,148.0,0.0
52272350000100,JCW CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,113619610.32,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,103.0,0.0
52286780000181,THE CAPITAL UNIVERSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,30024214.14,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,148.0,0.0
52306146000163,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEN PME I SEGMENTO FINANCEIRO DE RESP LIMITADA,24337486.66,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,121.0,0.0
52307401000192,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HNDI FORNECEDORES - RESPONSABILIDADE LIMITADA,95206965.14,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,133.0,0.0
52315385000180,BACKSTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,9725700.45,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,85.0,0.0
52322327000183,GOLDEN STONE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,76400539.88,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,139.0,0.0
52324264000102,ROOT ANGELIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,24645734.74,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
52325895000138,LCPF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,83704329.17,BANCO GENIAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
52327272000102,MEDSYSTEMS B24 FIDC SEGMENTO RECEBIVEIS COMECIAIS DE RESPONSABILIDADE LIMITADA,32688422.29,BANCO GENIAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,76.09,35,0,0.0,0.0,0.0,,,151.0,0.0
52337930000139,SOLIS BELLATRIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,28876433.7,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
52340225000190,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,86060327.05,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
52343885000125,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,38721124.41,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,118.0,0.0
52349539000154,Z5 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE  LIMITADA,32056000.92,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,142.0,0.0
52352829000157,LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO,4559656.69,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,103.0,0.0
52354707000108,IZI CASH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30802241.89,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,121.0,0.0
52356126000105,ENCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36610701.32,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,121.0,0.0
52356145000123,TX CAPITAL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,23088059.7,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,118.0,0.0
52362629000185,3T - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,21472860.17,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
52363837000107,FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL,8994320.41,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,103.0,0.0
52364436000163,VBINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14918943.35,PLANNER CORRETORA DE VALORES S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
52430088000185,GUARDIAN MULTI CONSIGNADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA,3161189.65,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,109.0,0.0
52511329000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA,103048400.38,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
52511370000197,ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36803379.85,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
52519160000145,MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49121825.54,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
52531368000180,VALENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11053707.58,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,103.0,0.0
52532399000155,VERGINIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32036260.86,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,118.0,0.0
52549758000187,BOAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,110927390.02,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,139.0,0.0
52554072000184,ST1 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,454716263.57,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,109.0,0.0
52554183000190,STT1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19576746.19,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
52607408000120,ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8464769.52,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,41.3,19,0,0.0,0.0,0.0,,,83.0,0.0
52611664000190,QI JS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,37858914.55,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
52680835000133,ATVOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,51962049.66,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
52680896000109,KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38720544.65,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
52714676000140,PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1021260.7,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,91.0,0.0
52719781000172,ST 3001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59012329.7,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
52740729000106,RADIX OPPORTUNITIES V FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18485021.92,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
52768886000111,GRUMARI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,4100336.67,INTRA INVESTIMENTOS DTVM LTDA,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,103.0,0.0
52856414000110,DW CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48577177.61,ATIVA INVESTIMENTOS S.A. C.T.C.V.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
52878266000135,SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO,48002042.75,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,116.0,0.0
52892178000198,CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS,163832261.94,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
52953168000115,AGROBIOLÓGICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,118843.48,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,86.0,0.0
52982703000166,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OSHER,446221266.45,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
52997521000169,UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,12593432.56,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,109.0,0.0
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,75701835.1,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
52997952000125,ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,116618.44,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,86.0,0.0
52998164000153,SOMA TRN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20487100.33,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,32.61,15,0,0.0,0.0,0.0,,,75.0,0.0
52998251000100,HAOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20152731.47,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,129.0,0.0
53018439000108,DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,71357862.94,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,133.0,0.0
53030737000113,AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,63899719.55,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,122.0,0.0
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,150394351.63,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,86.96,40,0,0.0,0.0,0.0,,,182.0,0.0
53032513000140,COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13167308.02,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,142.0,0.0
53033766000139,PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8907561.54,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,121.0,0.0
53073485000100,EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE ILIMITADA,3516792400.64,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,41118463.54,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,148.0,0.0
53073603000180,ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,105953.44,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,86.0,0.0
53077542000129,FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE  LIMITADA,32855142.18,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,139.0,0.0
53078148000105,TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,43777440.26,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,145.0,0.0
53095984000106,ROYAL CAPITAL GREEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,5940021.14,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,99.0,0.0
53114587000126,QI PRECATÓRIOS FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,38313424.21,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
53125179000170,SQUID UNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1429307.47,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,121.0,0.0
53125630000159,AGROVITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,22518960.57,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
53145182000155,LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,26642047.16,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,148.0,0.0
53164551000157,PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,108024251.97,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,82.61,38,0,0.0,0.0,0.0,,,169.0,0.0
53165079000177,GDV CAPTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31753730.17,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
53165872000176,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL CONSIG,45478809.34,INTRA INVESTIMENTOS DTVM LTDA,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
53171779000174,SÓCRATES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18928897.9,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
53189745000107,CRÉDITO CONSIGNADO PREFIXADO FI EM COTAS DE FI EM DIR CRED FINANCEIROS DE RESPONSABILIDADE LIMITADA,167330704.4,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,116.0,0.0
53190018000160,FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ILHA DE MARÉ,10696902.12,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,89.0,0.0
53197397000110,CIRRUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1029286.55,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,41.3,19,0,0.0,0.0,0.0,,,83.0,0.0
53210273000127,MARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,81982249.81,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,127.0,0.0
53214328000177,ANFEH-SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,767655.43,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,41.3,19,0,0.0,0.0,0.0,,,83.0,0.0
53214754000100,ANFEH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,741798.71,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,41.3,19,0,0.0,0.0,0.0,,,83.0,0.0
53215146000110,DHAMA AGNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,34157596.26,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
53250913000122,TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,41804816.0,PLANNER CORRETORA DE VALORES S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,118.0,0.0
53270792000180,FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS POUPACRED RESPONSABILIDADE ILIMITADA,106937710.14,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
53271925000133,USHUAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8864475.21,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,115.0,0.0
53272409000123,EL CALAFATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43033709.95,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
53273825000146,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEA COCARI DE RESPONSABILIDADE LIMITADA,174781877.6,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
53279903000110,CUMARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,16138823.22,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
53280106000152,JURERÊ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,15893857.04,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
53281608000106,G5 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,20611235.15,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,0.0,,0.0,,0.0,0.0,47.83,22,0,0.0,0.0,0.0,,,101.0,0.0
